;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42
1;25,31684588;-70,57921147;-65,71039427;89,26236559;30;74,39354839;20,84157706;24;-91,10394265;13,57921147;7,131182796;-29,10394265;37,39354839;-64,84157706;83;89,42078853;79,1311828;-66,8688172;36;24,28960573;-51,26236559;-88,10394265;-79,39354839;-9,896057348;-97,71039427;-56,02724014;35,84157706;-36,97275986;-109,1039427;-86,71039427;-55,8688172;4,131182796;52,8688172;-38,60645161;100,7103943;53,02724014;107,5519713;26,42078853;74,28960573;34,02724014;63,39354839;93,1311828
1;18,31684588;57,42078853;90,28960573;-20,73763441;-25;40,39354839;-21,15842294;92;17,89605735;51,57921147;105,1311828;-106,1039427;16,39354839;-47,84157706;-37;-84,57921147;102,1311828;54,1311828;53;72,28960573;19,73763441;-103,1039427;10,60645161;121,1039427;16,28960573;40,97275986;-0,158422939;-88,97275986;-122,1039427;28,28960573;-72,8688172;63,1311828;-46,1311828;-46,60645161;66,71039427;-38,97275986;21,55197133;8,42078853;71,28960573;37,02724014;-38,60645161;76,1311828
1;-17,68315412;-54,57921147;26,28960573;17,26236559;12;18,39354839;62,84157706;43;-108,1039427;-20,42078853;56,1311828;-29,10394265;70,39354839;-8,841577061;11;-78,57921147;3,131182796;97,1311828;-69;-5,710394265;6,737634409;-11,10394265;-21,39354839;5,103942652;52,28960573;-9,027240143;75,84157706;5,027240143;-82,10394265;18,28960573;29,1311828;50,1311828;-108,1311828;85,39354839;86,71039427;-116,9727599;44,55197133;36,42078853;20,28960573;-123,9727599;91,39354839;14,1311828
1;-33,68315412;84,42078853;89,28960573;75,26236559;-68;55,39354839;-26,15842294;43;-9,103942652;23,57921147;107,1311828;11,89605735;109,3935484;-71,84157706;78;22,42078853;-51,8688172;30,1311828;45;-40,71039427;62,73763441;29,89605735;-141,3935484;-13,89605735;-101,7103943;47,97275986;59,84157706;29,02724014;-38,10394265;-98,71039427;23,1311828;-26,8688172;-91,1311828;77,39354839;-15,28960573;-32,97275986;65,55197133;-87,57921147;-102,7103943;9,027240143;-15,60645161;-4,868817204
1;23,31684588;-65,57921147;67,28960573;20,26236559;-84;-16,60645161;-45,15842294;-85;-12,10394265;16,57921147;6,131182796;4,896057348;82,39354839;29,15842294;15;30,42078853;-18,8688172;14,1311828;24;74,28960573;5,737634409;1,896057348;-14,39354839;23,10394265;-44,71039427;-42,02724014;-43,15842294;18,02724014;-99,10394265;-60,71039427;67,1311828;-67,8688172;-63,1311828;23,39354839;89,71039427;-54,97275986;105,5519713;104,4207885;53,28960573;-25,97275986;16,39354839;85,1311828
1;-44,68315412;101,4207885;-84,71039427;22,26236559;33;-20,60645161;8,841577061;88;-123,1039427;0,57921147;75,1311828;-48,10394265;-44,60645161;21,15842294;-16;-31,57921147;-67,8688172;-66,8688172;98;44,28960573;-20,26236559;-149,1039427;29,60645161;49,10394265;-94,71039427;-41,02724014;-57,15842294;-85,97275986;-0,103942652;84,28960573;-69,8688172;43,1311828;40,8688172;59,39354839;-54,28960573;-42,97275986;46,55197133;41,42078853;-13,71039427;14,02724014;80,39354839;78,1311828
1;-27,68315412;99,42078853;-10,71039427;35,26236559;-67;52,39354839;-20,15842294;-85;-130,1039427;7,57921147;-67,8688172;-27,10394265;-20,60645161;6,158422939;-17;-3,57921147;71,1311828;-74,8688172;97;33,28960573;27,73763441;-142,1039427;-22,39354839;157,1039427;-87,71039427;97,97275986;-11,15842294;33,02724014;-103,1039427;-11,71039427;32,1311828;-45,8688172;-56,1311828;27,39354839;43,71039427;-94,97275986;28,55197133;47,42078853;-2,710394265;-44,97275986;82,39354839;-63,8688172
1;-13,68315412;-81,57921147;-69,71039427;61,26236559;-50;-15,60645161;-56,15842294;15;-63,10394265;-94,42078853;23,1311828;17,89605735;-16,60645161;-68,84157706;23;108,4207885;-45,8688172;-55,8688172;-100;-46,71039427;-71,26236559;-69,10394265;-131,3935484;126,1039427;-79,71039427;57,97275986;-45,15842294;51,02724014;-44,10394265;52,28960573;104,1311828;-45,8688172;-41,1311828;93,39354839;-29,28960573;-112,9727599;-17,44802867;102,4207885;-16,71039427;1,027240143;108,3935484;46,1311828
1;4,316845878;7,42078853;78,28960573;-44,73763441;-8;23,39354839;50,84157706;-72;-132,1039427;-51,42078853;76,1311828;-9,103942652;8,393548387;-1,841577061;-14;-66,57921147;-21,8688172;91,1311828;-9;-57,71039427;-10,26236559;-89,10394265;-73,39354839;-23,89605735;65,28960573;-48,02724014;12,84157706;60,02724014;-3,103942652;-31,71039427;61,1311828;71,1311828;-117,1311828;-17,60645161;84,71039427;-126,9727599;109,5519713;34,42078853;86,28960573;-55,97275986;-8,606451613;68,1311828
1;53,31684588;88,42078853;92,28960573;65,26236559;62;72,39354839;90,84157706;-37;-46,10394265;-22,42078853;93,1311828;1,896057348;57,39354839;26,15842294;100;5,42078853;-70,8688172;-81,8688172;-90;66,28960573;36,73763441;-64,10394265;-76,39354839;157,1039427;-5,710394265;53,97275986;102,8415771;-71,97275986;-83,10394265;-51,71039427;112,1311828;24,1311828;72,8688172;49,39354839;66,71039427;-45,97275986;-47,44802867;17,42078853;-50,71039427;-75,97275986;147,3935484;21,1311828
1;-143,6831541;0,42078853;50,28960573;-42,73763441;-99;27,39354839;16,84157706;8;31,89605735;43,57921147;103,1311828;17,89605735;123,3935484;-81,84157706;-84;29,42078853;43,1311828;113,1311828;-11;32,28960573;-129,2623656;-152,1039427;15,60645161;86,10394265;0,289605735;94,97275986;-22,15842294;-128,9727599;-60,10394265;23,28960573;107,1311828;-18,8688172;46,8688172;-15,60645161;59,71039427;-14,97275986;94,55197133;-33,57921147;25,28960573;-26,97275986;62,39354839;-50,8688172
1;-143,6831541;68,42078853;-54,71039427;11,26236559;96;9,393548387;22,84157706;-63;23,89605735;58,57921147;-72,8688172;-129,1039427;63,39354839;48,15842294;46;27,42078853;35,1311828;65,1311828;68;-39,71039427;43,73763441;-38,10394265;36,60645161;-19,89605735;-68,71039427;-25,02724014;1,841577061;-122,9727599;-110,1039427;-79,71039427;95,1311828;5,131182796;45,8688172;71,39354839;29,71039427;-71,97275986;-60,44802867;95,42078853;-82,71039427;-81,97275986;45,39354839;-42,8688172
1;-27,68315412;55,42078853;6,289605735;122,2623656;-40;-47,60645161;95,84157706;-26;-95,10394265;-62,42078853;34,1311828;-123,1039427;142,3935484;-68,84157706;-39;-3,57921147;54,1311828;44,1311828;0;67,28960573;-86,26236559;-27,10394265;-77,39354839;96,10394265;62,28960573;-34,02724014;104,8415771;0,027240143;-94,10394265;-51,71039427;109,1311828;-22,8688172;0,868817204;79,39354839;-81,28960573;-131,9727599;72,55197133;-27,57921147;54,28960573;23,02724014;65,39354839;-25,8688172
1;18,31684588;4,42078853;2,289605735;86,26236559;20;28,39354839;-37,15842294;-68;-43,10394265;-80,42078853;-14,8688172;26,89605735;-13,60645161;59,15842294;-53;-87,57921147;15,1311828;-50,8688172;-90;86,28960573;-121,2623656;-14,10394265;-128,3935484;-14,89605735;72,28960573;-60,02724014;-42,15842294;39,02724014;-7,103942652;13,28960573;89,1311828;-81,8688172;3,868817204;49,39354839;-31,28960573;-79,97275986;108,5519713;68,42078853;-31,71039427;37,02724014;68,39354839;10,1311828
1;-58,68315412;-61,57921147;-41,71039427;87,26236559;-39;54,39354839;-60,15842294;5;-121,1039427;77,57921147;23,1311828;21,89605735;2,393548387;-2,841577061;21;-56,57921147;104,1311828;-34,8688172;81;53,28960573;-105,2623656;5,896057348;-82,39354839;122,1039427;-99,71039427;95,97275986;-13,15842294;-68,97275986;-108,1039427;44,28960573;-33,8688172;101,1311828;-79,1311828;-8,606451613;-26,28960573;-110,9727599;-16,44802867;34,42078853;29,28960573;13,02724014;57,39354839;69,1311828
1;11,31684588;-22,57921147;-6,710394265;111,2623656;78;-25,60645161;21,84157706;42;-85,10394265;10,57921147;11,1311828;-89,10394265;3,393548387;62,15842294;-48;-81,57921147;64,1311828;39,1311828;65;34,28960573;-61,26236559;-155,1039427;-106,3935484;-28,89605735;-36,71039427;78,97275986;57,84157706;33,02724014;-52,10394265;-102,7103943;-28,8688172;66,1311828;-99,1311828;64,39354839;76,71039427;49,02724014;49,55197133;-6,57921147;-33,71039427;0,027240143;64,39354839;-27,8688172
1;-89,68315412;-67,57921147;-38,71039427;-62,73763441;-2;56,39354839;30,84157706;90;-5,103942652;26,57921147;-57,8688172;17,89605735;8,393548387;-32,84157706;-92;36,42078853;2,131182796;53,1311828;-28;-18,71039427;19,73763441;-137,1039427;-129,3935484;-5,896057348;19,28960573;41,97275986;9,841577061;-11,97275986;-60,10394265;46,28960573;-26,8688172;87,1311828;37,8688172;3,393548387;50,71039427;-5,972759857;93,55197133;103,4207885;-16,71039427;33,02724014;75,39354839;-60,8688172
1;29,31684588;-87,57921147;-31,71039427;-51,73763441;-44;-8,606451613;117,8415771;23;-45,10394265;43,57921147;53,1311828;-14,10394265;133,3935484;-50,84157706;1;-7,57921147;-1,868817204;108,1311828;-35;-39,71039427;34,73763441;-131,1039427;-139,3935484;-8,896057348;55,28960573;-27,02724014;90,84157706;-94,97275986;-115,1039427;-69,71039427;-63,8688172;-81,8688172;-0,131182796;20,39354839;-62,28960573;-108,9727599;18,55197133;-15,57921147;11,28960573;-51,97275986;72,39354839;110,1311828
1;-3,683154122;-18,57921147;-72,71039427;85,26236559;77;44,39354839;9,841577061;-63;28,89605735;-49,42078853;92,1311828;20,89605735;102,3935484;47,15842294;-6;88,42078853;-20,8688172;96,1311828;-51;46,28960573;2,737634409;42,89605735;-67,39354839;16,10394265;62,28960573;45,97275986;51,84157706;-101,9727599;21,89605735;-9,710394265;33,1311828;-45,8688172;-18,1311828;-23,60645161;43,71039427;-117,9727599;-58,44802867;58,42078853;35,28960573;60,02724014;82,39354839;-55,8688172
1;14,31684588;17,42078853;82,28960573;98,26236559;-23;35,39354839;118,8415771;-75;-30,10394265;-43,42078853;6,131182796;-72,10394265;14,39354839;-95,84157706;-44;100,4207885;-10,8688172;5,131182796;-91;-95,71039427;46,73763441;-91,10394265;-131,3935484;31,10394265;-96,71039427;-21,02724014;19,84157706;-96,97275986;-9,103942652;-24,71039427;101,1311828;-76,8688172;47,8688172;-46,60645161;-11,28960573;-124,9727599;122,5519713;94,42078853;-44,71039427;-59,97275986;56,39354839;57,1311828
1;-116,6831541;-4,57921147;23,28960573;-53,73763441;93;115,3935484;-12,15842294;-24;-4,103942652;42,57921147;39,1311828;-58,10394265;-22,60645161;9,158422939;-21;-2,57921147;57,1311828;-53,8688172;57;54,28960573;-52,26236559;-25,10394265;-53,39354839;-32,89605735;-94,71039427;-6,027240143;-6,158422939;-87,97275986;34,89605735;-17,71039427;-70,8688172;50,1311828;-24,1311828;119,3935484;41,71039427;14,02724014;-42,44802867;104,4207885;2,289605735;57,02724014;-4,606451613;112,1311828
1;-2,683154122;-25,57921147;-11,71039427;-2,737634409;-70;135,3935484;91,84157706;-53;3,896057348;-30,42078853;73,1311828;18,89605735;-35,60645161;13,15842294;96;-47,57921147;-33,8688172;-49,8688172;-70;94,28960573;-27,26236559;-45,10394265;-54,39354839;33,10394265;7,289605735;81,97275986;33,84157706;-136,9727599;-153,1039427;-48,71039427;-52,8688172;51,1311828;30,8688172;-9,606451613;-48,28960573;-26,97275986;39,55197133;70,42078853;48,28960573;55,02724014;39,39354839;59,1311828
1;43,31684588;-26,57921147;-22,71039427;34,26236559;-56;-0,606451613;111,8415771;-94;-75,10394265;-12,42078853;112,1311828;2,896057348;134,3935484;15,15842294;-42;13,42078853;-42,8688172;98,1311828;76;32,28960573;-38,26236559;-7,103942652;34,60645161;63,10394265;64,28960573;32,97275986;19,84157706;-58,97275986;-107,1039427;-65,71039427;-8,868817204;-14,8688172;44,8688172;105,3935484;49,71039427;-93,97275986;36,55197133;48,42078853;-48,71039427;-96,97275986;53,39354839;-69,8688172
1;-14,68315412;97,42078853;-100,7103943;5,262365591;-100;73,39354839;109,8415771;86;-67,10394265;-101,4207885;-77,8688172;11,89605735;78,39354839;-24,84157706;-26;-66,57921147;-43,8688172;-16,8688172;-73;4,289605735;-7,262365591;-48,10394265;-6,393548387;157,1039427;-18,71039427;14,97275986;-29,15842294;-12,97275986;-152,1039427;60,28960573;99,1311828;48,1311828;79,8688172;28,39354839;64,71039427;-134,9727599;122,5519713;8,42078853;-93,71039427;-138,9727599;29,39354839;-65,8688172
1;47,31684588;45,42078853;51,28960573;-57,73763441;-31;98,39354839;-12,15842294;23;-62,10394265;40,57921147;15,1311828;-115,1039427;93,39354839;70,15842294;35;-20,57921147;62,1311828;62,1311828;-70;94,28960573;-8,262365591;-90,10394265;-107,3935484;6,103942652;5,289605735;-15,02724014;116,8415771;-84,97275986;-70,10394265;57,28960573;5,131182796;32,1311828;30,8688172;-44,60645161;-90,28960573;-8,972759857;5,551971326;107,4207885;6,289605735;-110,9727599;109,3935484;37,1311828
1;33,31684588;49,42078853;32,28960573;37,26236559;60;-47,60645161;64,84157706;-9;28,89605735;-98,42078853;117,1311828;-26,10394265;81,39354839;-23,84157706;-84;21,42078853;24,1311828;-64,8688172;79;60,28960573;-37,26236559;-99,10394265;-151,3935484;35,10394265;-91,71039427;1,972759857;71,84157706;9,027240143;-41,10394265;90,28960573;26,1311828;76,1311828;-32,1311828;101,3935484;99,71039427;2,027240143;-69,44802867;-30,57921147;13,28960573;-32,97275986;30,39354839;13,1311828
1;-144,6831541;-4,57921147;-69,71039427;105,2623656;96;115,3935484;91,84157706;63;36,89605735;-34,42078853;11,1311828;-128,1039427;60,39354839;26,15842294;27;-64,57921147;111,1311828;24,1311828;-12;27,28960573;8,737634409;-143,1039427;14,60645161;12,10394265;41,28960573;-8,027240143;-32,15842294;39,02724014;-73,10394265;74,28960573;-81,8688172;97,1311828;16,8688172;16,39354839;-60,28960573;-122,9727599;72,55197133;44,42078853;76,28960573;-26,97275986;102,3935484;-51,8688172
1;43,31684588;72,42078853;30,28960573;-32,73763441;28;-17,60645161;99,84157706;-28;25,89605735;84,57921147;18,1311828;-117,1039427;-24,60645161;-68,84157706;27;14,42078853;56,1311828;77,1311828;23;-29,71039427;38,73763441;25,89605735;4,606451613;54,10394265;-80,71039427;58,97275986;18,84157706;-117,9727599;-32,10394265;-47,71039427;-26,8688172;43,1311828;-14,1311828;147,3935484;-50,28960573;-31,97275986;-52,44802867;-33,57921147;-21,71039427;-65,97275986;133,3935484;-27,8688172
1;44,31684588;-81,57921147;63,28960573;54,26236559;47;106,3935484;-7,158422939;75;-92,10394265;27,57921147;84,1311828;-5,103942652;-12,60645161;-1,841577061;-15;-26,57921147;-36,8688172;-74,8688172;-37;-37,71039427;-92,26236559;11,89605735;-116,3935484;96,10394265;33,28960573;45,97275986;68,84157706;-104,9727599;-88,10394265;-97,71039427;-46,8688172;-59,8688172;-10,1311828;137,3935484;-10,28960573;-53,97275986;128,5519713;-18,57921147;-17,71039427;-115,9727599;-18,60645161;116,1311828
1;26,31684588;-88,57921147;-8,710394265;-27,73763441;20;-40,60645161;94,84157706;-34;-150,1039427;-38,42078853;-66,8688172;-106,1039427;-36,60645161;19,15842294;72;98,42078853;88,1311828;66,1311828;32;-47,71039427;27,73763441;-22,10394265;-66,39354839;11,10394265;-79,71039427;-25,02724014;70,84157706;33,02724014;-140,1039427;-28,71039427;49,1311828;100,1311828;76,8688172;138,3935484;6,710394265;-24,97275986;-50,44802867;-44,57921147;60,28960573;51,02724014;-47,60645161;16,1311828
1;-27,68315412;41,42078853;88,28960573;-48,73763441;-49;44,39354839;20,84157706;2;-77,10394265;15,57921147;69,1311828;-90,10394265;19,39354839;-98,84157706;-25;-81,57921147;81,1311828;-65,8688172;-87;-87,71039427;-1,262365591;-2,103942652;-3,393548387;133,1039427;20,28960573;102,9727599;28,84157706;18,02724014;-2,103942652;37,28960573;40,1311828;39,1311828;58,8688172;54,39354839;-88,28960573;50,02724014;97,55197133;89,42078853;86,28960573;-49,97275986;-27,60645161;50,1311828
1;25,31684588;105,4207885;-50,71039427;93,26236559;86;19,39354839;50,84157706;-95;-67,10394265;34,57921147;91,1311828;34,89605735;11,39354839;55,15842294;-40;-12,57921147;-67,8688172;5,131182796;83;63,28960573;-102,2623656;-141,1039427;-106,3935484;58,10394265;-73,71039427;-17,02724014;-63,15842294;43,02724014;-146,1039427;-84,71039427;112,1311828;41,1311828;-29,1311828;61,39354839;-84,28960573;4,027240143;-29,44802867;-32,57921147;76,28960573;-64,97275986;-14,60645161;-67,8688172
1;-77,68315412;-7,57921147;32,28960573;-22,73763441;13;132,3935484;-16,15842294;52;-2,103942652;44,57921147;50,1311828;-144,1039427;3,393548387;-70,84157706;55;75,42078853;55,1311828;105,1311828;95;50,28960573;52,73763441;5,896057348;-57,39354839;66,10394265;-25,71039427;42,97275986;104,8415771;0,027240143;-44,10394265;-37,71039427;22,1311828;106,1311828;8,868817204;-33,60645161;-22,28960573;53,02724014;100,5519713;68,42078853;80,28960573;44,02724014;-23,60645161;-45,8688172
1;53,31684588;80,42078853;-63,71039427;67,26236559;-5;-37,60645161;-75,15842294;-88;-140,1039427;15,57921147;-75,8688172;13,89605735;19,39354839;-88,84157706;-72;-73,57921147;-6,868817204;47,1311828;26;-104,7103943;-114,2623656;-83,10394265;37,60645161;-41,89605735;-5,710394265;-16,02724014;26,84157706;56,02724014;-34,10394265;-9,710394265;58,1311828;25,1311828;-66,1311828;-15,60645161;11,71039427;15,02724014;22,55197133;-81,57921147;-11,71039427;-132,9727599;50,39354839;-75,8688172
1;-128,6831541;74,42078853;82,28960573;-26,73763441;73;84,39354839;14,84157706;86;-94,10394265;-45,42078853;68,1311828;-16,10394265;111,3935484;73,15842294;44;64,42078853;-26,8688172;-47,8688172;3;-29,71039427;64,73763441;-145,1039427;-74,39354839;72,10394265;-27,71039427;-40,02724014;64,84157706;-58,97275986;-93,10394265;3,289605735;10,1311828;-43,8688172;-107,1311828;-22,60645161;-93,28960573;-3,972759857;-57,44802867;-40,57921147;-104,7103943;-118,9727599;144,3935484;29,1311828
1;19,31684588;-32,57921147;1,289605735;22,26236559;-86;10,39354839;-29,15842294;49;21,89605735;83,57921147;-75,8688172;-23,10394265;40,39354839;-51,84157706;-55;2,42078853;-23,8688172;107,1311828;66;85,28960573;-128,2623656;-122,1039427;-125,3935484;112,1039427;8,289605735;-9,027240143;16,84157706;-66,97275986;-101,1039427;19,28960573;116,1311828;11,1311828;-113,1311828;-43,60645161;93,71039427;-2,972759857;8,551971326;92,42078853;77,28960573;26,02724014;97,39354839;35,1311828
1;-42,68315412;70,42078853;43,28960573;0,262365591;-36;89,39354839;78,84157706;-29;-58,10394265;-37,42078853;64,1311828;0,896057348;64,39354839;-13,84157706;-96;-67,57921147;53,1311828;104,1311828;-67;-3,710394265;-108,2623656;-134,1039427;-63,39354839;142,1039427;-77,71039427;138,9727599;0,841577061;16,02724014;32,89605735;68,28960573;-52,8688172;-19,8688172;18,8688172;114,3935484;-30,28960573;-120,9727599;-14,44802867;1,42078853;-2,710394265;-58,97275986;24,39354839;-35,8688172
1;9,316845878;76,42078853;43,28960573;-64,73763441;29;1,393548387;3,841577061;-29;30,89605735;40,57921147;105,1311828;-29,10394265;72,39354839;19,15842294;13;12,42078853;-14,8688172;86,1311828;49;76,28960573;20,73763441;-14,10394265;-53,39354839;53,10394265;50,28960573;30,97275986;58,84157706;-113,9727599;-121,1039427;77,28960573;-8,868817204;60,1311828;-86,1311828;144,3935484;81,71039427;27,02724014;-11,44802867;-85,57921147;93,28960573;-98,97275986;149,3935484;-27,8688172
1;52,31684588;-76,57921147;-99,71039427;84,26236559;33;78,39354839;47,84157706;-55;-112,1039427;49,57921147;-18,8688172;10,89605735;106,3935484;-35,84157706;-53;100,4207885;4,131182796;-71,8688172;21;64,28960573;-99,26236559;-42,10394265;-53,39354839;121,1039427;-46,71039427;114,9727599;28,84157706;7,027240143;-135,1039427;-61,71039427;63,1311828;63,1311828;-7,131182796;85,39354839;-30,28960573;32,02724014;81,55197133;9,42078853;12,28960573;-50,97275986;76,39354839;-7,868817204
1;-11,68315412;37,42078853;-105,7103943;2,262365591;-44;83,39354839;-54,15842294;-71;-80,10394265;12,57921147;111,1311828;-24,10394265;149,3935484;-19,84157706;-34;-59,57921147;102,1311828;107,1311828;-95;-102,7103943;-90,26236559;-134,1039427;47,60645161;91,10394265;-56,71039427;38,97275986;-40,15842294;-123,9727599;-85,10394265;55,28960573;-39,8688172;39,1311828;59,8688172;17,39354839;-76,28960573;14,02724014;-3,448028674;-81,57921147;-42,71039427;54,02724014;141,3935484;-73,8688172
1;-4,683154122;-59,57921147;89,28960573;-62,73763441;75;-25,60645161;-72,15842294;95;35,89605735;82,57921147;-21,8688172;19,89605735;-30,60645161;57,15842294;-93;78,42078853;51,1311828;40,1311828;56;-90,71039427;-114,2623656;-4,103942652;-82,39354839;144,1039427;52,28960573;-45,02724014;-54,15842294;-36,97275986;-72,10394265;-69,71039427;-78,8688172;117,1311828;-19,1311828;120,3935484;49,71039427;-75,97275986;-24,44802867;-57,57921147;58,28960573;-50,97275986;112,3935484;-60,8688172
1;46,31684588;66,42078853;63,28960573;73,26236559;48;120,3935484;-47,15842294;-20;-3,103942652;38,57921147;-9,868817204;-157,1039427;26,39354839;-77,84157706;-7;13,42078853;5,131182796;-10,8688172;-52;-19,71039427;41,73763441;-132,1039427;7,606451613;126,1039427;12,28960573;-30,02724014;-16,15842294;32,02724014;-130,1039427;41,28960573;77,1311828;-32,8688172;50,8688172;-4,606451613;-34,28960573;8,027240143;-23,44802867;-59,57921147;-30,71039427;-135,9727599;51,39354839;-26,8688172
1;40,31684588;-8,57921147;-15,71039427;115,2623656;-61;44,39354839;10,84157706;47;19,89605735;34,57921147;103,1311828;-47,10394265;13,39354839;46,15842294;49;85,42078853;41,1311828;82,1311828;36;-20,71039427;56,73763441;-63,10394265;-63,39354839;118,1039427;-2,710394265;31,97275986;8,841577061;42,02724014;-91,10394265;-99,71039427;-10,8688172;-15,8688172;-9,131182796;143,3935484;-47,28960573;-7,972759857;60,55197133;47,42078853;36,28960573;-137,9727599;-41,60645161;-4,868817204
1;-41,68315412;55,42078853;38,28960573;-49,73763441;61;109,3935484;53,84157706;-17;29,89605735;-4,42078853;11,1311828;-22,10394265;18,39354839;44,15842294;91;-78,57921147;-26,8688172;95,1311828;-46;-71,71039427;-28,26236559;-12,10394265;2,606451613;108,1039427;-59,71039427;-58,02724014;-66,15842294;-49,97275986;36,89605735;-73,71039427;33,1311828;74,1311828;-58,1311828;6,393548387;66,71039427;0,027240143;14,55197133;-13,57921147;-32,71039427;-47,97275986;75,39354839;52,1311828
1;-44,68315412;11,42078853;-84,71039427;-34,73763441;-30;142,3935484;115,8415771;98;-108,1039427;-29,42078853;84,1311828;29,89605735;101,3935484;-17,84157706;48;-13,57921147;75,1311828;54,1311828;46;30,28960573;-54,26236559;-141,1039427;-0,393548387;-4,896057348;-1,710394265;112,9727599;43,84157706;-44,97275986;-31,10394265;9,289605735;-3,868817204;-46,8688172;43,8688172;48,39354839;62,71039427;46,02724014;-5,448028674;11,42078853;94,28960573;-69,97275986;69,39354839;-25,8688172
1;-32,68315412;6,42078853;-20,71039427;65,26236559;17;40,39354839;58,84157706;-55;-114,1039427;30,57921147;-75,8688172;-13,10394265;147,3935484;-120,8415771;-100;-2,57921147;80,1311828;-60,8688172;92;88,28960573;-8,262365591;-51,10394265;-58,39354839;122,1039427;63,28960573;76,97275986;55,84157706;-38,97275986;-16,10394265;44,28960573;50,1311828;77,1311828;58,8688172;128,3935484;13,71039427;55,02724014;-38,44802867;-34,57921147;17,28960573;-123,9727599;62,39354839;57,1311828
1;-19,68315412;69,42078853;-80,71039427;29,26236559;40;34,39354839;18,84157706;76;-81,10394265;-11,42078853;-51,8688172;-10,10394265;30,39354839;60,15842294;49;-70,57921147;-67,8688172;-17,8688172;42;-11,71039427;-127,2623656;-18,10394265;43,60645161;-14,89605735;-105,7103943;-13,02724014;100,8415771;-73,97275986;-22,10394265;-98,71039427;116,1311828;-8,868817204;28,8688172;-3,606451613;51,71039427;5,027240143;41,55197133;23,42078853;-88,71039427;-116,9727599;-29,60645161;65,1311828
1;-91,68315412;68,42078853;91,28960573;126,2623656;92;118,3935484;-18,15842294;88;25,89605735;-36,42078853;-23,8688172;-50,10394265;98,39354839;-52,84157706;85;-34,57921147;62,1311828;54,1311828;48;-90,71039427;30,73763441;-112,1039427;-46,39354839;139,1039427;54,28960573;-60,02724014;38,84157706;-22,97275986;-80,10394265;-41,71039427;3,131182796;42,1311828;-86,1311828;66,39354839;-34,28960573;-111,9727599;31,55197133;-1,57921147;72,28960573;-29,97275986;23,39354839;-48,8688172
1;18,31684588;100,4207885;-94,71039427;2,262365591;-4;56,39354839;-37,15842294;-37;-153,1039427;42,57921147;106,1311828;-99,10394265;112,3935484;33,15842294;-25;62,42078853;85,1311828;-14,8688172;39;57,28960573;-38,26236559;5,896057348;27,60645161;109,1039427;26,28960573;138,9727599;105,8415771;-77,97275986;-130,1039427;5,289605735;11,1311828;64,1311828;-81,1311828;130,3935484;-35,28960573;-90,97275986;-34,44802867;-21,57921147;-83,71039427;-59,97275986;-46,60645161;-81,8688172
1;46,31684588;-39,57921147;43,28960573;-46,73763441;-63;98,39354839;77,84157706;-69;21,89605735;62,57921147;9,131182796;-143,1039427;-38,60645161;5,158422939;5;85,42078853;31,1311828;50,1311828;16;40,28960573;2,737634409;-147,1039427;-138,3935484;76,10394265;1,289605735;65,97275986;54,84157706;-41,97275986;-2,103942652;86,28960573;61,1311828;-74,8688172;-53,1311828;58,39354839;-62,28960573;-139,9727599;-67,44802867;37,42078853;-92,71039427;-103,9727599;66,39354839;105,1311828
1;-58,68315412;92,42078853;36,28960573;61,26236559;-78;149,3935484;-62,15842294;15;-142,1039427;21,57921147;-42,8688172;-102,1039427;49,39354839;-96,84157706;-43;-59,57921147;53,1311828;-45,8688172;-14;63,28960573;-8,262365591;-30,10394265;-8,393548387;69,10394265;-75,71039427;-38,02724014;23,84157706;-35,97275986;-133,1039427;-22,71039427;-81,8688172;-21,8688172;-36,1311828;51,39354839;-52,28960573;15,02724014;82,55197133;59,42078853;-29,71039427;27,02724014;133,3935484;99,1311828
1;-74,68315412;-53,57921147;-75,71039427;-44,73763441;-3;26,39354839;109,8415771;45;5,896057348;-52,42078853;-82,8688172;23,89605735;-23,60645161;-98,84157706;68;43,42078853;42,1311828;-57,8688172;37;77,28960573;-68,26236559;-56,10394265;-61,39354839;27,10394265;-86,71039427;89,97275986;103,8415771;-18,97275986;-45,10394265;-76,71039427;-61,8688172;115,1311828;-44,1311828;102,3935484;33,71039427;-108,9727599;-57,44802867;58,42078853;34,28960573;34,02724014;-47,60645161;1,131182796
1;1,316845878;-4,57921147;53,28960573;16,26236559;22;-18,60645161;-47,15842294;-81;-34,10394265;-51,42078853;65,1311828;-93,10394265;21,39354839;-56,84157706;64;-88,57921147;-51,8688172;18,1311828;99;-77,71039427;-93,26236559;-110,1039427;-78,39354839;9,103942652;15,28960573;104,9727599;116,8415771;-55,97275986;9,896057348;-79,71039427;86,1311828;1,131182796;-15,1311828;0,393548387;102,7103943;3,027240143;-34,44802867;66,42078853;-66,71039427;53,02724014;82,39354839;-29,8688172
